2theta,intensity
51.57,44.052864
51.58,51.395008
51.59,71.95301
51.6,54.331863
51.61,46.98972
51.62,52.863438
51.63,61.674007
51.64,52.863438
51.65,57.268723
51.66,49.92658
51.67,46.98972
51.68,52.863438
51.69,49.92658
51.7,82.23201
51.71,67.54772
51.72,63.142437
51.73,57.268723
51.74,63.142437
51.75,58.737152
51.76,51.395008
51.77,52.863438
51.78,63.142437
51.79,57.268723
51.8,49.92658
51.81,58.737152
51.82,66.07929
51.83,36.71072
51.84,66.07929
51.85,42.584435
51.86,49.92658
51.87,61.674007
51.88,54.331863
51.89,60.20558
51.9,70.48458
51.91,58.737152
51.92,58.737152
51.93,60.20558
51.94,55.800293
51.95,46.98972
51.96,44.052864
51.97,58.737152
51.98,54.331863
51.99,67.54772
52.0,48.45815
52.01,39.647575
52.02,55.800293
52.03,57.268723
52.04,58.737152
52.05,66.07929
52.06,64.61086
52.07,44.052864
52.08,46.98972
52.09,52.863438
52.1,57.268723
52.11,39.647575
52.12,54.331863
52.13,52.863438
52.14,64.61086
52.15,54.331863
52.16,52.863438
52.17,51.395008
52.18,67.54772
52.19,57.268723
52.2,60.20558
52.21,44.052864
52.22,57.268723
52.23,39.647575
52.24,73.42144
52.25,52.863438
52.26,52.863438
52.27,35.24229
52.28,60.20558
52.29,60.20558
52.3,55.800293
52.31,57.268723
52.32,63.142437
52.33,55.800293
52.34,63.142437
52.35,67.54772
52.36,66.07929
52.37,58.737152
52.38,77.82673
52.39,58.737152
52.4,69.01615
52.41,45.521294
52.42,52.863438
52.43,69.01615
52.44,76.3583
52.45,61.674007
52.46,73.42144
52.47,64.61086
52.48,55.800293
52.49,41.116005
52.5,49.92658
52.51,69.01615
52.52,46.98972
52.53,51.395008
52.54,69.01615
52.55,58.737152
52.56,46.98972
52.57,57.268723
52.58,49.92658
52.59,60.20558
52.6,58.737152
52.61,45.521294
52.62,64.61086
52.63,54.331863
52.64,73.42144
52.65,46.98972
52.66,54.331863
52.67,49.92658
52.68,70.48458
52.69,52.863438
52.7,45.521294
52.71,49.92658
52.72,69.01615
52.73,48.45815
52.74,46.98972
52.75,55.800293
52.76,55.800293
52.77,48.45815
52.78,74.88987
52.79,45.521294
52.8,39.647575
52.81,52.863438
52.82,71.95301
52.83,58.737152
52.84,69.01615
52.85,60.20558
52.86,60.20558
52.87,46.98972
52.88,51.395008
52.89,60.20558
52.9,57.268723
52.91,46.98972
52.92,49.92658
52.93,55.800293
52.94,49.92658
52.95,44.052864
52.96,58.737152
52.97,46.98972
52.98,58.737152
52.99,60.20558
53.0,64.61086
53.01,69.01615
53.02,69.01615
53.03,60.20558
53.04,48.45815
53.05,51.395008
53.06,67.54772
53.07,63.142437
53.08,46.98972
53.09,51.395008
53.1,42.584435
53.11,48.45815
53.12,49.92658
53.13,41.116005
53.14,46.98972
53.15,66.07929
53.16,44.052864
53.17,54.331863
53.18,51.395008
53.19,70.48458
53.2,51.395008
53.21,51.395008
53.22,54.331863
53.23,60.20558
53.24,55.800293
53.25,51.395008
53.26,79.29515
53.27,54.331863
53.28,63.142437
53.29,48.45815
53.3,52.863438
53.31,64.61086
53.32,60.20558
53.33,64.61086
53.34,80.76358
53.35,61.674007
53.36,55.800293
53.37,52.863438
53.38,58.737152
53.39,58.737152
53.4,64.61086
53.41,58.737152
53.42,49.92658
53.43,63.142437
53.44,52.863438
53.45,70.48458
53.46,58.737152
53.47,60.20558
53.48,55.800293
53.49,64.61086
53.5,58.737152
53.51,73.42144
53.52,48.45815
53.53,49.92658
53.54,48.45815
53.55,49.92658
53.56,69.01615
53.57,64.61086
53.58,70.48458
53.59,51.395008
53.6,66.07929
53.61,46.98972
53.62,55.800293
53.63,60.20558
53.64,46.98972
53.65,64.61086
53.66,58.737152
53.67,69.01615
53.68,63.142437
53.69,73.42144
53.7,69.01615
53.71,51.395008
53.72,64.61086
53.73,41.116005
53.74,46.98972
53.75,44.052864
53.76,58.737152
53.77,54.331863
53.78,49.92658
53.79,57.268723
53.8,67.54772
53.81,71.95301
53.82,71.95301
53.83,45.521294
53.84,64.61086
53.85,46.98972
53.86,54.331863
53.87,61.674007
53.88,52.863438
53.89,58.737152
53.9,55.800293
53.91,58.737152
53.92,57.268723
53.93,55.800293
53.94,42.584435
53.95,52.863438
53.96,63.142437
53.97,49.92658
53.98,60.20558
53.99,69.01615
54.0,51.395008
54.01,48.45815
54.02,51.395008
54.03,54.331863
54.04,49.92658
54.05,39.647575
54.06,67.54772
54.07,60.20558
54.08,69.01615
54.09,46.98972
54.1,51.395008
54.11,57.268723
54.12,61.674007
54.13,67.54772
54.14,51.395008
54.15,60.20558
54.16,49.92658
54.17,66.07929
54.18,52.863438
54.19,49.92658
54.2,52.863438
54.21,64.61086
54.22,66.07929
54.23,60.20558
54.24,63.142437
54.25,66.07929
54.26,66.07929
54.27,70.48458
54.28,88.10573
54.29,58.737152
54.3,58.737152
54.31,69.01615
54.32,76.3583
54.33,76.3583
54.34,82.23201
54.35,89.57416
54.36,85.16887
54.37,76.3583
54.38,86.6373
54.39,67.54772
54.4,99.85316
54.41,77.82673
54.42,64.61086
54.43,60.20558
54.44,69.01615
54.45,60.20558
54.46,86.6373
54.47,70.48458
54.48,66.07929
54.49,57.268723
54.5,69.01615
54.51,95.44787
54.52,70.48458
54.53,61.674007
54.54,71.95301
54.55,73.42144
54.56,57.268723
54.57,67.54772
54.58,70.48458
54.59,54.331863
54.6,58.737152
54.61,61.674007
54.62,58.737152
54.63,61.674007
54.64,73.42144
54.65,74.88987
54.66,82.23201
54.67,57.268723
54.68,52.863438
54.69,55.800293
54.7,86.6373
54.71,66.07929
54.72,66.07929
54.73,61.674007
54.74,63.142437
54.75,55.800293
54.76,66.07929
54.77,64.61086
54.78,63.142437
54.79,69.01615
54.8,52.863438
54.81,58.737152
54.82,71.95301
54.83,60.20558
54.84,66.07929
54.85,70.48458
54.86,48.45815
54.87,57.268723
54.88,57.268723
54.89,58.737152
54.9,55.800293
54.91,49.92658
54.92,70.48458
54.93,49.92658
54.94,61.674007
54.95,49.92658
54.96,44.052864
54.97,54.331863
54.98,58.737152
54.99,63.142437
55.0,45.521294
55.01,58.737152
55.02,61.674007
55.03,64.61086
55.04,54.331863
55.05,58.737152
55.06,51.395008
55.07,63.142437
55.08,52.863438
55.09,51.395008
55.1,67.54772
55.11,58.737152
55.12,70.48458
55.13,33.77386
55.14,30.837004
55.15,58.737152
55.16,45.521294
55.17,48.45815
55.18,55.800293
55.19,45.521294
55.2,64.61086
55.21,51.395008
55.22,61.674007
55.23,54.331863
55.24,58.737152
55.25,64.61086
55.26,55.800293
55.27,77.82673
55.28,57.268723
55.29,61.674007
55.3,74.88987
55.31,46.98972
55.32,48.45815
55.33,55.800293
55.34,57.268723
55.35,52.863438
55.36,58.737152
55.37,71.95301
55.38,55.800293
55.39,61.674007
55.4,67.54772
55.41,64.61086
55.42,83.70044
55.43,54.331863
55.44,63.142437
55.45,60.20558
55.46,80.76358
55.47,60.20558
55.48,61.674007
55.49,66.07929
55.5,88.10573
55.51,66.07929
55.52,61.674007
55.53,73.42144
55.54,57.268723
55.55,63.142437
55.56,67.54772
55.57,93.97944
55.58,91.04259
55.59,111.600586
55.6,123.348015
55.61,130.69016
55.62,199.70631
55.63,255.5066
55.64,303.96475
55.65,323.05432
55.66,333.33334
55.67,276.0646
55.68,186.49045
55.69,158.5903
55.7,114.537445
55.71,121.879585
55.72,113.069016
55.73,91.04259
55.74,99.85316
55.75,98.38473
55.76,95.44787
55.77,127.7533
55.78,135.09544
55.79,180.61674
55.8,190.89574
55.81,155.65346
55.82,173.2746
55.83,138.0323
55.84,86.6373
55.85,92.51102
55.86,92.51102
55.87,67.54772
55.88,61.674007
55.89,74.88987
55.9,73.42144
55.91,48.45815
55.92,69.01615
55.93,55.800293
55.94,79.29515
55.95,57.268723
55.96,63.142437
55.97,45.521294
55.98,58.737152
55.99,74.88987
56.0,54.331863
56.01,66.07929
56.02,71.95301
56.03,71.95301
56.04,54.331863
56.05,86.6373
56.06,70.48458
56.07,79.29515
56.08,54.331863
56.09,63.142437
56.1,69.01615
56.11,71.95301
56.12,76.3583
56.13,73.42144
56.14,79.29515
56.15,99.85316
56.16,86.6373
56.17,98.38473
56.18,95.44787
56.19,104.258446
56.2,88.10573
56.21,76.3583
56.22,57.268723
56.23,66.07929
56.24,80.76358
56.25,64.61086
56.26,54.331863
56.27,67.54772
56.28,57.268723
56.29,57.268723
56.3,58.737152
56.31,73.42144
56.32,64.61086
56.33,67.54772
56.34,58.737152
56.35,70.48458
56.36,76.3583
56.37,51.395008
56.38,49.92658
56.39,42.584435
56.4,52.863438
56.41,38.17915
56.42,70.48458
56.43,60.20558
56.44,58.737152
56.45,57.268723
56.46,58.737152
56.47,54.331863
56.48,63.142437
56.49,51.395008
56.5,45.521294
56.51,52.863438
56.52,61.674007
56.53,55.800293
56.54,48.45815
56.55,71.95301
56.56,63.142437
56.57,61.674007
56.58,64.61086
56.59,45.521294
56.6,55.800293
56.61,61.674007
56.62,60.20558
56.63,57.268723
56.64,60.20558
56.65,58.737152
56.66,55.800293
56.67,52.863438
56.68,67.54772
56.69,60.20558
56.7,67.54772
56.71,57.268723
56.72,58.737152
56.73,51.395008
56.74,51.395008
56.75,55.800293
56.76,67.54772
56.77,66.07929
56.78,55.800293
56.79,49.92658
56.8,46.98972
56.81,64.61086
56.82,71.95301
56.83,74.88987
56.84,58.737152
56.85,58.737152
56.86,52.863438
56.87,73.42144
56.88,77.82673
56.89,76.3583
56.9,102.790016
56.91,121.879585
56.92,80.76358
56.93,91.04259
56.94,92.51102
56.95,88.10573
56.96,74.88987
56.97,71.95301
56.98,71.95301
56.99,52.863438
57.0,73.42144
57.01,77.82673
57.02,64.61086
57.03,67.54772
57.04,70.48458
57.05,67.54772
57.06,49.92658
57.07,58.737152
57.08,70.48458
57.09,71.95301
57.1,79.29515
57.11,71.95301
57.12,48.45815
57.13,63.142437
57.14,57.268723
57.15,45.521294
57.16,52.863438
57.17,60.20558
57.18,67.54772
57.19,66.07929
57.2,76.3583
57.21,58.737152
57.22,51.395008
57.23,48.45815
57.24,46.98972
57.25,30.837004
57.26,33.77386
57.27,64.61086
57.28,58.737152
57.29,57.268723
57.3,54.331863
57.31,49.92658
57.32,44.052864
57.33,51.395008
57.34,61.674007
57.35,57.268723
57.36,45.521294
57.37,69.01615
57.38,48.45815
57.39,44.052864
57.4,61.674007
57.41,63.142437
57.42,55.800293
57.43,54.331863
57.44,42.584435
57.45,60.20558
57.46,55.800293
57.47,57.268723
57.48,73.42144
57.49,41.116005
57.5,49.92658
57.51,51.395008
57.52,52.863438
57.53,64.61086
57.54,49.92658
57.55,61.674007
57.56,64.61086
57.57,55.800293
57.58,55.800293
57.59,60.20558
57.6,39.647575
57.61,55.800293
57.62,64.61086
57.63,44.052864
57.64,49.92658
57.65,51.395008
57.66,60.20558
57.67,54.331863
57.68,49.92658
57.69,48.45815
57.7,52.863438
57.71,54.331863
57.72,52.863438
57.73,57.268723
57.74,38.17915
57.75,51.395008
57.76,51.395008
57.77,60.20558
57.78,35.24229
57.79,66.07929
57.8,54.331863
57.81,63.142437
57.82,58.737152
57.83,64.61086
57.84,66.07929
57.85,77.82673
57.86,58.737152
57.87,55.800293
57.88,63.142437
57.89,60.20558
57.9,71.95301
57.91,44.052864
57.92,57.268723
57.93,58.737152
57.94,57.268723
57.95,58.737152
57.96,63.142437
57.97,52.863438
57.98,55.800293
57.99,54.331863
58.0,70.48458
58.01,76.3583
58.02,61.674007
58.03,63.142437
58.04,55.800293
58.05,71.95301
58.06,64.61086
58.07,85.16887
58.08,74.88987
58.09,80.76358
58.1,69.01615
58.11,66.07929
58.12,85.16887
58.13,79.29515
58.14,83.70044
58.15,55.800293
58.16,64.61086
58.17,77.82673
58.18,64.61086
58.19,67.54772
58.2,64.61086
58.21,80.76358
58.22,55.800293
58.23,58.737152
58.24,61.674007
58.25,85.16887
58.26,79.29515
58.27,73.42144
58.28,83.70044
58.29,54.331863
58.3,83.70044
58.31,95.44787
58.32,70.48458
58.33,83.70044
58.34,104.258446
58.35,79.29515
58.36,101.32159
58.37,77.82673
58.38,111.600586
58.39,85.16887
58.4,82.23201
58.41,74.88987
58.42,76.3583
58.43,52.863438
58.44,64.61086
58.45,58.737152
58.46,58.737152
58.47,74.88987
58.48,74.88987
58.49,60.20558
58.5,82.23201
58.51,82.23201
58.52,82.23201
58.53,80.76358
58.54,80.76358
58.55,60.20558
58.56,74.88987
58.57,82.23201
58.58,80.76358
58.59,66.07929
58.6,46.98972
58.61,60.20558
58.62,55.800293
58.63,79.29515
58.64,61.674007
58.65,58.737152
58.66,54.331863
58.67,61.674007
58.68,63.142437
58.69,57.268723
58.7,70.48458
58.71,61.674007
58.72,49.92658
58.73,44.052864
58.74,49.92658
58.75,45.521294
58.76,33.77386
58.77,64.61086
58.78,48.45815
58.79,42.584435
58.8,67.54772
58.81,55.800293
58.82,67.54772
58.83,69.01615
58.84,58.737152
58.85,63.142437
58.86,60.20558
58.87,64.61086
58.88,60.20558
58.89,49.92658
58.9,67.54772
58.91,79.29515
58.92,60.20558
58.93,45.521294
58.94,54.331863
58.95,64.61086
58.96,36.71072
58.97,52.863438
58.98,38.17915
58.99,63.142437
59.0,64.61086
59.01,42.584435
59.02,44.052864
59.03,45.521294
59.04,51.395008
59.05,44.052864
59.06,54.331863
59.07,63.142437
59.08,69.01615
59.09,64.61086
59.1,57.268723
59.11,55.800293
59.12,69.01615
59.13,44.052864
59.14,49.92658
59.15,71.95301
59.16,64.61086
59.17,55.800293
59.18,66.07929
59.19,60.20558
59.2,61.674007
59.21,45.521294
59.22,44.052864
59.23,44.052864
59.24,60.20558
59.25,60.20558
59.26,76.3583
59.27,60.20558
59.28,83.70044
59.29,52.863438
59.3,74.88987
59.31,57.268723
59.32,71.95301
59.33,92.51102
59.34,58.737152
59.35,82.23201
59.36,71.95301
59.37,77.82673
59.38,48.45815
59.39,48.45815
59.4,64.61086
59.41,64.61086
59.42,46.98972
59.43,44.052864
59.44,58.737152
59.45,58.737152
59.46,54.331863
59.47,70.48458
59.48,67.54772
59.49,67.54772
59.5,49.92658
59.51,44.052864
59.52,54.331863
59.53,57.268723
59.54,73.42144
59.55,54.331863
59.56,54.331863
59.57,58.737152
59.58,49.92658
59.59,71.95301
59.6,61.674007
59.61,42.584435
59.62,57.268723
59.63,69.01615
59.64,51.395008
59.65,39.647575
59.66,71.95301
59.67,51.395008
59.68,52.863438
59.69,49.92658
59.7,49.92658
59.71,74.88987
59.72,55.800293
59.73,55.800293
59.74,45.521294
59.75,51.395008
59.76,57.268723
59.77,44.052864
59.78,63.142437
59.79,46.98972
59.8,57.268723
59.81,54.331863
59.82,44.052864
59.83,52.863438
59.84,39.647575
59.85,45.521294
59.86,67.54772
59.87,57.268723
59.88,57.268723
59.89,58.737152
59.9,61.674007
59.91,73.42144
59.92,49.92658
59.93,49.92658
59.94,44.052864
59.95,45.521294
59.96,61.674007
59.97,58.737152
59.98,41.116005
59.99,39.647575
60.0,49.92658
60.01,64.61086
60.02,39.647575
60.03,58.737152
60.04,71.95301
60.05,38.17915
60.06,51.395008
60.07,57.268723
60.08,54.331863
60.09,63.142437
60.1,46.98972
60.11,66.07929
60.12,49.92658
60.13,60.20558
60.14,49.92658
60.15,66.07929
60.16,55.800293
60.17,52.863438
60.18,69.01615
60.19,55.800293
60.2,46.98972
60.21,70.48458
60.22,51.395008
60.23,55.800293
60.24,70.48458
60.25,52.863438
60.26,69.01615
60.27,66.07929
60.28,71.95301
60.29,85.16887
60.3,83.70044
60.31,110.13216
60.32,114.537445
60.33,99.85316
60.34,135.09544
60.35,129.22173
60.36,98.38473
60.37,114.537445
60.38,104.258446
60.39,74.88987
60.4,86.6373
60.41,67.54772
60.42,64.61086
60.43,71.95301
60.44,63.142437
60.45,60.20558
60.46,60.20558
60.47,77.82673
60.48,82.23201
60.49,83.70044
60.5,101.32159
60.51,99.85316
60.52,80.76358
60.53,82.23201
60.54,73.42144
60.55,52.863438
60.56,61.674007
60.57,66.07929
60.58,42.584435
60.59,70.48458
60.6,66.07929
60.61,57.268723
60.62,46.98972
60.63,46.98972
60.64,63.142437
60.65,55.800293
60.66,70.48458
60.67,49.92658
60.68,42.584435
60.69,46.98972
60.7,52.863438
60.71,60.20558
60.72,48.45815
60.73,77.82673
60.74,39.647575
60.75,60.20558
60.76,54.331863
60.77,52.863438
60.78,55.800293
60.79,55.800293
60.8,51.395008
60.81,58.737152
60.82,76.3583
60.83,45.521294
60.84,51.395008
60.85,58.737152
60.86,36.71072
60.87,54.331863
60.88,58.737152
60.89,67.54772
60.9,55.800293
60.91,63.142437
60.92,57.268723
60.93,60.20558
60.94,55.800293
60.95,57.268723
60.96,66.07929
60.97,49.92658
60.98,64.61086
60.99,67.54772
61.0,55.800293
61.01,70.48458
61.02,67.54772
61.03,70.48458
61.04,49.92658
61.05,63.142437
61.06,60.20558
61.07,58.737152
61.08,67.54772
61.09,55.800293
61.1,91.04259
61.11,93.97944
61.12,64.61086
61.13,96.9163
61.14,104.258446
61.15,102.790016
61.16,121.879585
61.17,99.85316
61.18,71.95301
61.19,88.10573
61.2,77.82673
61.21,91.04259
61.22,86.6373
61.23,77.82673
61.24,69.01615
61.25,63.142437
61.26,67.54772
61.27,69.01615
61.28,63.142437
61.29,83.70044
61.3,86.6373
61.31,86.6373
61.32,76.3583
61.33,96.9163
61.34,98.38473
61.35,95.44787
61.36,91.04259
61.37,61.674007
61.38,58.737152
61.39,80.76358
61.4,67.54772
61.41,74.88987
61.42,71.95301
61.43,76.3583
61.44,52.863438
61.45,55.800293
61.46,70.48458
61.47,61.674007
61.48,54.331863
61.49,63.142437
61.5,52.863438
61.51,60.20558
61.52,79.29515
61.53,61.674007
61.54,60.20558
61.55,66.07929
61.56,67.54772
61.57,74.88987
61.58,66.07929
61.59,67.54772
61.6,63.142437
61.61,96.9163
61.62,74.88987
61.63,107.1953
61.64,85.16887
61.65,86.6373
61.66,91.04259
61.67,79.29515
61.68,73.42144
61.69,77.82673
61.7,74.88987
61.71,96.9163
61.72,69.01615
61.73,64.61086
61.74,63.142437
61.75,61.674007
61.76,41.116005
61.77,86.6373
61.78,70.48458
61.79,88.10573
61.8,88.10573
61.81,58.737152
61.82,64.61086
61.83,74.88987
61.84,80.76358
61.85,63.142437
61.86,89.57416
61.87,76.3583
61.88,57.268723
61.89,44.052864
61.9,82.23201
61.91,71.95301
61.92,66.07929
61.93,64.61086
61.94,61.674007
61.95,49.92658
61.96,52.863438
61.97,63.142437
61.98,54.331863
61.99,69.01615
62.0,61.674007
62.01,57.268723
62.02,74.88987
62.03,48.45815
62.04,57.268723
62.05,61.674007
62.06,48.45815
62.07,41.116005
62.08,49.92658
62.09,48.45815
62.1,57.268723
62.11,51.395008
62.12,71.95301
62.13,55.800293
62.14,42.584435
62.15,49.92658
62.16,54.331863
62.17,44.052864
62.18,57.268723
62.19,60.20558
62.2,45.521294
62.21,45.521294
62.22,52.863438
62.23,41.116005
62.24,60.20558
62.25,51.395008
62.26,57.268723
62.27,64.61086
62.28,42.584435
62.29,55.800293
62.3,36.71072
62.31,45.521294
62.32,52.863438
62.33,79.29515
62.34,55.800293
62.35,46.98972
62.36,58.737152
62.37,66.07929
62.38,57.268723
62.39,44.052864
62.4,58.737152
62.41,52.863438
62.42,48.45815
62.43,51.395008
62.44,52.863438
62.45,63.142437
62.46,55.800293
62.47,46.98972
62.48,39.647575
62.49,57.268723
62.5,57.268723
62.51,49.92658
62.52,51.395008
62.53,57.268723
62.54,63.142437
62.55,51.395008
62.56,58.737152
62.57,45.521294
62.58,58.737152
62.59,52.863438
62.6,45.521294
62.61,80.76358
62.62,49.92658
62.63,55.800293
62.64,52.863438
62.65,38.17915
62.66,48.45815
62.67,66.07929
62.68,63.142437
62.69,52.863438
62.7,57.268723
62.71,57.268723
62.72,55.800293
62.73,60.20558
62.74,44.052864
62.75,55.800293
62.76,63.142437
62.77,45.521294
62.78,60.20558
62.79,49.92658
62.8,54.331863
62.81,71.95301
62.82,41.116005
62.83,44.052864
62.84,61.674007
62.85,64.61086
62.86,61.674007
62.87,57.268723
62.88,44.052864
62.89,70.48458
62.9,63.142437
62.91,57.268723
62.92,55.800293
62.93,51.395008
62.94,73.42144
62.95,51.395008
62.96,57.268723
62.97,52.863438
62.98,57.268723
62.99,46.98972
63.0,60.20558
63.01,66.07929
63.02,44.052864
63.03,51.395008
63.04,61.674007
63.05,44.052864
63.06,52.863438
63.07,64.61086
63.08,67.54772
63.09,70.48458
63.1,57.268723
63.11,70.48458
63.12,77.82673
63.13,67.54772
63.14,58.737152
63.15,69.01615
63.16,79.29515
63.17,76.3583
63.18,77.82673
63.19,66.07929
63.2,63.142437
63.21,64.61086
63.22,88.10573
63.23,67.54772
63.24,57.268723
63.25,61.674007
63.26,57.268723
63.27,55.800293
63.28,69.01615
63.29,64.61086
63.3,55.800293
63.31,39.647575
63.32,51.395008
63.33,76.3583
63.34,61.674007
63.35,48.45815
63.36,63.142437
63.37,67.54772
63.38,67.54772
63.39,61.674007
63.4,58.737152
63.41,57.268723
63.42,54.331863
63.43,63.142437
63.44,48.45815
63.45,49.92658
63.46,57.268723
63.47,63.142437
63.48,45.521294
63.49,55.800293
63.5,48.45815
63.51,71.95301
63.52,45.521294
63.53,51.395008
63.54,69.01615
63.55,61.674007
63.56,55.800293
63.57,63.142437
63.58,60.20558
63.59,64.61086
63.6,51.395008
63.61,70.48458
63.62,54.331863
63.63,60.20558
63.64,58.737152
63.65,52.863438
63.66,70.48458
63.67,61.674007
63.68,66.07929
63.69,33.77386
63.7,64.61086
63.71,51.395008
63.72,64.61086
63.73,58.737152
63.74,49.92658
63.75,54.331863
63.76,58.737152
63.77,71.95301
63.78,52.863438
63.79,69.01615
63.8,51.395008
63.81,73.42144
63.82,91.04259
63.83,64.61086
63.84,89.57416
63.85,74.88987
63.86,74.88987
63.87,63.142437
63.88,64.61086
63.89,41.116005
63.9,60.20558
63.91,76.3583
63.92,61.674007
63.93,55.800293
63.94,61.674007
63.95,70.48458
63.96,60.20558
63.97,76.3583
63.98,69.01615
63.99,63.142437
64.0,61.674007
64.01,70.48458
64.02,64.61086
64.03,49.92658
64.04,63.142437
64.05,85.16887
64.06,67.54772
64.07,57.268723
64.08,69.01615
64.09,49.92658
64.1,67.54772
64.11,51.395008
64.12,55.800293
64.13,61.674007
64.14,63.142437
64.15,61.674007
64.16,45.521294
64.17,57.268723
64.18,58.737152
64.19,71.95301
64.2,48.45815
64.21,51.395008
64.22,54.331863
64.23,70.48458
64.24,48.45815
64.25,52.863438
64.26,55.800293
64.27,54.331863
64.28,55.800293
64.29,70.48458
64.3,61.674007
64.31,42.584435
64.32,83.70044
64.33,58.737152
64.34,55.800293
64.35,45.521294
64.36,54.331863
64.37,48.45815
64.38,61.674007
64.39,58.737152
64.4,48.45815
64.41,66.07929
64.42,69.01615
64.43,70.48458
64.44,63.142437
64.45,54.331863
64.46,69.01615
64.47,41.116005
64.48,57.268723
64.49,39.647575
64.5,55.800293
64.51,67.54772
64.52,58.737152
64.53,76.3583
64.54,57.268723
64.55,64.61086
64.56,73.42144
64.57,52.863438
64.58,49.92658
64.59,71.95301
64.6,55.800293
64.61,55.800293
64.62,63.142437
64.63,63.142437
64.64,49.92658
64.65,69.01615
64.66,85.16887
64.67,74.88987
64.68,61.674007
64.69,67.54772
64.7,79.29515
64.71,86.6373
64.72,101.32159
64.73,88.10573
64.74,114.537445
64.75,110.13216
64.76,121.879585
64.77,132.15858
64.78,185.02203
64.79,198.23788
64.8,179.14832
64.81,215.85902
64.82,135.09544
64.83,140.96916
64.84,108.66373
64.85,107.1953
64.86,104.258446
64.87,110.13216
64.88,70.48458
64.89,107.1953
64.9,86.6373
64.91,95.44787
64.92,105.726875
64.93,79.29515
64.94,92.51102
64.95,91.04259
64.96,105.726875
64.97,105.726875
64.98,139.50073
64.99,121.879585
65.0,101.32159
65.01,95.44787
65.02,92.51102
65.03,79.29515
65.04,95.44787
65.05,83.70044
65.06,63.142437
65.07,82.23201
65.08,63.142437
65.09,79.29515
65.1,66.07929
65.11,46.98972
65.12,52.863438
65.13,69.01615
65.14,66.07929
65.15,46.98972
65.16,52.863438
65.17,76.3583
65.18,57.268723
65.19,52.863438
65.2,42.584435
65.21,52.863438
65.22,63.142437
65.23,51.395008
65.24,60.20558
65.25,64.61086
65.26,51.395008
65.27,67.54772
65.28,55.800293
65.29,66.07929
65.3,60.20558
65.31,55.800293
65.32,45.521294
65.33,63.142437
65.34,55.800293
65.35,46.98972
65.36,49.92658
65.37,49.92658
65.38,58.737152
65.39,64.61086
65.4,36.71072
65.41,51.395008
65.42,44.052864
65.43,38.17915
65.44,51.395008
65.45,52.863438
65.46,44.052864
65.47,54.331863
65.48,57.268723
65.49,54.331863
65.5,57.268723
65.51,61.674007
65.52,54.331863
65.53,45.521294
65.54,44.052864
65.55,69.01615
65.56,46.98972
65.57,70.48458
65.58,44.052864
65.59,46.98972
65.6,52.863438
65.61,49.92658
65.62,55.800293
65.63,61.674007
65.64,63.142437
65.65,54.331863
65.66,61.674007
65.67,44.052864
65.68,54.331863
65.69,55.800293
65.7,49.92658
65.71,63.142437
65.72,51.395008
65.73,52.863438
65.74,39.647575
65.75,49.92658
65.76,57.268723
65.77,66.07929
65.78,35.24229
65.79,58.737152
65.8,54.331863
65.81,52.863438
65.82,36.71072
65.83,46.98972
65.84,55.800293
65.85,54.331863
65.86,41.116005
65.87,49.92658
65.88,57.268723
65.89,51.395008
65.9,44.052864
65.91,60.20558
65.92,70.48458
65.93,41.116005
65.94,29.368576
65.95,46.98972
65.96,60.20558
65.97,48.45815
65.98,46.98972
65.99,45.521294
66.0,57.268723
66.01,57.268723
66.02,46.98972
66.03,49.92658
66.04,49.92658
66.05,57.268723
66.06,49.92658
66.07,79.29515
66.08,41.116005
66.09,35.24229
66.1,64.61086
66.11,61.674007
66.12,49.92658
66.13,48.45815
66.14,66.07929
66.15,55.800293
66.16,54.331863
66.17,51.395008
66.18,45.521294
66.19,48.45815
66.2,44.052864
66.21,44.052864
66.22,44.052864
66.23,51.395008
66.24,63.142437
66.25,48.45815
66.26,42.584435
66.27,58.737152
66.28,57.268723
66.29,55.800293
66.3,60.20558
66.31,58.737152
66.32,39.647575
66.33,49.92658
66.34,54.331863
66.35,66.07929
66.36,61.674007
66.37,55.800293
66.38,52.863438
66.39,57.268723
66.4,54.331863
66.41,49.92658
66.42,54.331863
66.43,42.584435
66.44,61.674007
66.45,55.800293
66.46,49.92658
66.47,51.395008
66.48,66.07929
66.49,48.45815
66.5,64.61086
66.51,54.331863
66.52,64.61086
66.53,60.20558
66.54,54.331863
66.55,63.142437
66.56,48.45815
66.57,60.20558
66.58,46.98972
66.59,48.45815
66.6,46.98972
66.61,51.395008
66.62,54.331863
66.63,55.800293
66.64,60.20558
66.65,60.20558
66.66,41.116005
66.67,54.331863
66.68,57.268723
66.69,57.268723
66.7,38.17915
66.71,55.800293
66.72,60.20558
66.73,49.92658
66.74,39.647575
66.75,44.052864
66.76,42.584435
66.77,49.92658
66.78,67.54772
66.79,52.863438
66.8,54.331863
66.81,61.674007
66.82,55.800293
66.83,64.61086
66.84,61.674007
66.85,52.863438
66.86,46.98972
66.87,64.61086
66.88,60.20558
66.89,63.142437
66.9,44.052864
66.91,64.61086
66.92,52.863438
66.93,60.20558
66.94,55.800293
66.95,58.737152
66.96,58.737152
66.97,57.268723
66.98,82.23201
66.99,61.674007
67.0,55.800293
67.01,63.142437
67.02,55.800293
67.03,63.142437
67.04,45.521294
67.05,66.07929
67.06,51.395008
67.07,44.052864
67.08,45.521294
67.09,58.737152
67.1,46.98972
